,AsOfDt,MDM_SEC_ID,AnalyticTypeID,FVPrice,AccruedInt,YTM,YTC,YTW,CY,Spread,DM,DM_At_Call,DM_At_Worst,Duration,Convexity,TypeWorstYield,Spread_At_Call,Duration_At_Call,Convexity_At_Call,Price_At_Worst,Spread_At_Worst,Spread_Local,Duration_At_Worst,Convexity_At_Worst,Workout_Date_Maturity,Workout_Date_Call,Workout_Date_Worst,Spread_At_Call_Local,Spread_At_Worst_Local,Current_Factor,YTC_Date,YTW_Date,WAL,Years_To_Maturity,ConversionPremium,DM1,DM2,DM3,DM4,DM5,YTP,YTP_Date,YTPM,InvestmentPremium,OAS,EffectiveDuration,EffectiveConvexity,InputValue,InputType,YTM1,YTM2,YTM3,YTM4,YTM5,WorstYieldNum,ZSpread,WAL_To_Call,WAL_To_Worst,IWAL,IWAL_To_Call,IWAL_To_Worst,YTE,InputStockPrice,MaxCalc,InsertDt,UpdateDt,UpdatedBy,OASSpreadDuration,OASSpreadConvexity,AdjustedEffectiveDuration,FA_YTM,FA_YTC,FA_YTW,FA_CY,FA_Spread,FA_DM,FA_Duration,FA_Convexity,FA_HazardRate,FA_Spread_At_Call,FA_Duration_At_Call,FA_Convexity_At_Call,FA_DM_At_Call,FA_Price_At_Worst,FA_Spread_At_Worst,FA_Spread_Local,FA_Duration_At_Worst,FA_Convexity_At_Worst,FA_DM_At_Worst,FA_Workout_Date_Maturity,FA_Workout_Date_Call,FA_Workout_Date_Worst,FA_Spread_At_Call_Local,FA_Spread_At_Worst_Local,FA_Current_Factor,FA_YTC_Date,FA_YTW_Date,FA_WAL,FA_WAL_To_Worst,FA_IWAL,FA_ZSpread_To_Worst,FA_FVPrice,FA_ZSpread,ZSpread1,ZSpread2,ZSpread3,ZSpread4,ZSpread5,FA_ZSpread1,FA_ZSpread2,FA_ZSpread3,FA_ZSpread4,FA_ZSpread5,FA_DM1,FA_DM2,FA_DM3,FA_DM4,FA_DM5,FA_YTM1,FA_YTM2,FA_YTM3,FA_YTM4,FA_YTM5,KRD_3MO,KRD_6MO,KRD_1YR,KRD_2YR,KRD_3YR,KRD_4YR,KRD_5YR,KRD_6YR,KRD_7YR,KRD_8YR,KRD_9YR,KRD_10YR,KRD_15YR,KRD_20YR,KRD_25YR,KRD_30YR,KRD_1MO,ZSpreadDuration,ZSpreadDuration1,ZSpreadDuration2,ZSpreadDuration3,ZSpreadDuration4,ZSpreadDuration5,FA_ZSpreadDuration,FA_ZSpreadDuration1,FA_ZSpreadDuration2,FA_ZSpreadDuration3,FA_ZSpreadDuration4,FA_ZSpreadDuration5,ZSpreadDuration_90Days,DM_90Days,ZSpread_90Days,YTM_90Days,FA_ZSpreadDuration_90Days,FA_DM_90Days,FA_ZSpread_90Days,FA_YTM_90Days,FA_Duration3,FA_WAL3,IsSwap,FirstCouponIndex,FirstCouponMargin,FirstCouponAllInRate,IR_Duration,IR_Duration3
774,1/25/2023,66495,5,,1.304089417,,,,,,,,,,,,,,,,,,,,45952,,,,,,,,2.780555556,2.740588,,,,,,,,,,,,,,,0,,,,,,,,,,1.468917902,,,,,,10:10.3,11:30.3,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45952,,,,,,,,2.780555556,,1.416017819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.780555556,0,0.0472643,0.095,0.1422643,,
775,1/25/2023,66496,5,,0.763379083,,,,,,,,,,,,,,,,,,,,46809,44980.0,,,,,2/23/2023,,5.161111111,5.086926,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.665731908,,,,,,10:10.4,11:29.8,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46809,44980.0,,,,,2/23/2023,,5.161111111,,2.527133522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0472643,0.0475,0.0947643,,
776,1/25/2023,66497,5,,1.166206667,,,,,,,,,,,,,,,,,,,,46100,44980.0,,,,,2/23/2023,,3.191666667,3.14579,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.666687693,,,,,,10:10.5,11:30.8,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46100,44980.0,,,,,2/23/2023,,3.191666667,,1.583430503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0474586,0.0575,0.1049586,,
777,1/25/2023,66498,5,97.0,0.560155556,0.079104534,0.079104534,0.078965298,0.074247423,436.854437,570.845339,570.845339,569.452983,0.168882382,0.000699231,1.0,436.854437,0.168882382,0.000699231,100.0,435.801459,573.856669,0.168888147,0.000699279,46821,46821.0,46867.0,573.856669,573.114618,,3/9/2028,4/24/2028,5.194444444,5.11978,,570.845339,570.845339,570.845339,570.845339,570.845339,,,,,,,,97.0,0,0.079104534,0.079104534,0.079104534,0.079104534,0.079104534,,515.618523,5.194444444,5.322222222,2.684130957,,,3.8e-09,,,10:10.6,11:30.2,svcMDMUI,,,,0.084660719,0.084660719,0.084489067,0.074247423,492.416287,626.407189,0.168652658,0.00069733,,492.416287,0.168652658,0.00069733,626.407189,100.0,491.039141,629.418519,0.168659746,0.000697389,624.690666,46821,46821.0,46867.0,629.418519,628.3523,,3/9/2028,4/24/2028,5.194444444,5.322222222,2.655366582,569.622925,97.0,570.980516,515.618523,515.618523,515.618523,515.618523,515.618523,570.980516,570.980516,570.980516,570.980516,570.980516,626.407189,626.407189,626.407189,626.407189,626.407189,0.084660719,0.084660719,0.084660719,0.084660719,0.084660719,,,,,,,,,,,,,,,,,,4.282353449,4.282353449,4.282353449,4.282353449,4.282353449,4.282353449,4.213635607,4.213635607,4.213635607,4.213635607,4.213635607,4.213635607,4.282353449,0.057084534,0.051561852,0.079104534,4.213635607,0.062640719,0.057098052,0.084660719,0.168652658,5.194444444,0,0.02202,0.05,0.07202,0.102025609,0.102025609
778,1/25/2023,66499,5,,0.822839417,,,,,,,,,,,,,,,,,,,,46837,46837.0,,,,,3/25/2028,,5.238888889,5.163586,,,,,,,,,,,,,,,0,,,,,,,,5.238888889,,2.700276475,,,,,,10:10.7,11:30.3,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46837,46837.0,,,,,3/25/2028,,5.238888889,,2.551767886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.238888889,0,0.0472643,0.0425,0.0897643,,
779,1/25/2023,66500,5,98.125,0.944629083,0.134845212,1.063533552,0.134845212,0.119505019,909.837789,875.809117,10162.69252,875.809117,0.163918537,0.000665125,0.0,10189.72838,0.063635842,0.00016617,100.0,909.837789,909.837789,0.163918537,0.000665125,45370,44980.0,45370.0,10189.72838,909.837789,,2/23/2023,3/19/2024,1.163888889,1.147159,,1366.104518,875.809117,875.809117,875.809117,875.809117,,,,,856.515727,0.180904762,0.000490599,98.125,0,0.183874752,0.134845212,0.134845212,0.134845212,0.134845212,,821.157427,0.080555556,1.163888889,0.666288443,,,3.8e-09,,,10:10.8,11:30.3,svcMDMUI,1.103537262,,,0.137796854,1.063533552,0.137796854,0.119505019,939.354212,905.325539,0.163801608,0.000664176,,10189.72838,0.063635842,0.00016617,10162.69252,100.0,939.354212,939.354212,0.163801608,0.000664176,905.325539,45370,44980.0,45370.0,10189.72838,939.354212,,2/23/2023,3/19/2024,1.163888889,1.163888889,0.673735389,850.697814,98.125,850.697814,1316.089662,821.157427,821.157427,821.157427,821.157427,1339.695274,850.697814,850.697814,850.697814,850.697814,1389.690342,905.325539,905.325539,905.325539,905.325539,0.186233334,0.137796854,0.137796854,0.137796854,0.137796854,0.083750824,-0.001603388,0.004118333,0.006072975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088566018,1.068955913,0.928708486,1.068955913,1.068955913,1.068955913,1.068955913,1.067706369,0.92793571,1.067706369,1.067706369,1.067706369,1.067706369,0.227428423,0.352372069,0.353060639,0.399636369,0.227440182,0.352143201,0.352831778,0.399407501,0.163801608,1.163888889,0,0.0472643,0.07,0.1172643,0.15572984,0.15572984
780,1/25/2023,66503,5,,1.042243278,,,,,,,,,,,,,,,,,,,,46824,44980.0,,,,,2/23/2023,,5.202777778,5.127994,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.66271412,,,,,,10:11.1,11:32.4,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46824,44980.0,,,,,2/23/2023,,5.202777778,,2.491135919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473314,0.0325,0.0798314,,
781,1/25/2023,66504,5,,0.952485917,,,,,,,,,,,,,,,,,,,,46827,44980.0,,,,,2/23/2023,,5.211111111,5.136208,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.660930923,,,,,,10:11.2,11:32.3,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46827,44980.0,,,,,2/23/2023,,5.211111111,,2.450214185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0472343,0.02,0.0672343,,
782,1/25/2023,66505,5,,1.2723855,,,,,,,,,,,,,,,,,,,,46817,46817.0,,,,,3/5/2028,,5.183333333,5.108829,,,,,,,,,,,,,,,0,,,,,,,,5.183333333,,2.643269676,,,,,,10:11.1,11:30.9,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46817,46817.0,,,,,3/5/2028,,5.183333333,,2.482528542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.183333333,0,0.0473257,0.0375,0.0848257,,
783,1/25/2023,66507,5,,1.2707155,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,5.125256,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.661387586,,,,,,10:11.3,11:32.6,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,,2.524548733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473314,0.05,0.0973314,,
784,1/25/2023,66508,5,,1.760298833,,,,,,,,,,,,,,,,,,,,47188,44996.0,,,,,3/11/2023,,6.213888889,6.124572,,,,,,,,,,,,,,,0,,,,,,,,0.125,,3.168345009,,,,,,10:11.3,11:33.7,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,47188,44996.0,,,,,3/11/2023,,6.213888889,,3.06791083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.213888889,0,0.0473314,0.0875,0.1348314,,
785,1/25/2023,66513,5,,0.678989111,,,,,,,,,,,,,,,,,,,,46821,44980.0,,,,,2/23/2023,,5.194444444,5.11978,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.684130957,,,,,,10:11.5,11:32.8,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46821,44980.0,,,,,2/23/2023,,5.194444444,,2.531481941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0472986,0.04,0.0872986,,
786,1/25/2023,66514,5,,0.306944444,,,,,,,,,,,,,,,,,,,,46814,,,,,,,,5.175,5.100616,,,,,,,,,,,,,,,0,,,,,,,,,,2.676892536,,,,,,10:11.5,11:32.6,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46814,,,,,,,,5.175,,2.585205159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.175,0,0.005,0.0375,0.0425,,
787,1/25/2023,66515,5,,1.064685333,,,,,,,,,,,,,,,,,,,,46822,44980.0,,,,,2/23/2023,,5.197222222,5.122518,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.658609808,,,,,,10:11.7,11:33.2,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46822,44980.0,,,,,2/23/2023,,5.197222222,,2.486794835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473514,0.0325,0.0798514,,
788,1/25/2023,66516,5,,0.944326611,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,5.125256,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.661387586,,,,,,10:11.8,11:33.5,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,,2.468725696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473314,0.025,0.0723314,,
789,1/25/2023,66517,5,,1.252567167,,,,,,,,,,,,,,,,,,,,46097,45001.0,,,,,3/16/2023,,3.183333333,3.137577,,,,,,,,,,,,,,,0,,,,,,,,0.138888889,,1.659843809,,,,,,10:11.9,11:32.4,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46097,45001.0,,,,,3/16/2023,,3.183333333,,1.578681681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.183333333,0,0.0473629,0.06,0.1073629,,
790,1/25/2023,66518,5,,1.042243278,,,,,,,,,,,,,,,,,,,,46824,44980.0,,,,,2/23/2023,,5.202777778,5.127994,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.66271412,,,,,,10:12.0,11:33.8,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46824,44980.0,,,,,2/23/2023,,5.202777778,,2.491135919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473314,0.0325,0.0798314,,
791,1/25/2023,66519,5,,1.055095556,,,,,,,,,,,,,,,,,,,,46830,44980.0,,,,,2/23/2023,,5.219444444,5.144421,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.680832031,,,,,,10:12.1,11:31.7,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46830,44980.0,,,,,2/23/2023,,5.219444444,,2.540415628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0474586,0.0475,0.0949586,,
792,1/25/2023,66520,5,,0.198611111,,,,,,,,,,,,,,,,,,,,46822,44980.0,,,,,2/23/2023,,5.197222222,5.122518,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.68825924,,,,,,10:12.2,11:33.4,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46822,44980.0,,,,,2/23/2023,,5.197222222,,2.572014804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.005,0.0225,0.0275,,
793,1/25/2023,66521,5,,0.987686111,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,5.125256,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.666943719,,,,,,10:12.3,11:34.6,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,,2.501116861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.04769,0.035,0.08269,,
794,1/25/2023,66522,5,,1.107521056,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,5.125256,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.661387586,,,,,,10:12.5,11:34.9,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,,2.501358352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473314,0.0375,0.0848314,,
795,1/25/2023,66523,5,,1.2723855,,,,,,,,,,,,,,,,,,,,46143,44980.0,,,,,2/23/2023,,3.311111111,3.263518,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.705185482,,,,,,10:12.6,11:33.1,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46143,44980.0,,,,,2/23/2023,,3.311111111,,1.595416938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473257,0.0375,0.0848257,,
796,1/25/2023,66526,5,,0.822839417,,,,,,,,,,,,,,,,,,,,45643,44980.0,,,,,2/23/2023,,1.922222222,1.894592,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.041222222,,,,,,10:12.7,11:33.2,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,45643,44980.0,,,,,2/23/2023,,1.922222222,,1.021575326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.922222222,0,0.0472643,0.0425,0.0897643,,
797,1/25/2023,66527,5,,1.12956925,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,5.125256,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.655591668,,,,,,10:12.8,11:35.3,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46823,44980.0,,,,,2/23/2023,,5.2,,2.48323296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0472343,0.0325,0.0797343,,
798,1/25/2023,66528,5,,0.66242275,,,,,,,,,,,,,,,,,,,,46093,44980.0,,,,,2/23/2023,,3.172222222,3.126625,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,1.665985816,,,,,,10:12.9,11:34.4,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46093,44980.0,,,,,2/23/2023,,3.172222222,,1.54172479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0472643,0.025,0.0722643,,
799,1/25/2023,66529,5,,0.306944444,,,,,,,,,,,,,,,,,,,,46662,44980.0,,,,,2/23/2023,,4.752777778,4.684462,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.46697211,,,,,,10:13.1,11:35.2,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46662,44980.0,,,,,2/23/2023,,4.752777778,,2.373877056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0075,0.035,0.0425,,
800,1/25/2023,66530,5,,0.753086778,,,,,,,,,,,,,,,,,,,,46836,44980.0,,,,,2/23/2023,,5.236111111,5.160848,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.697498697,,,,,,10:13.2,11:35.6,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46836,44980.0,,,,,2/23/2023,,5.236111111,,2.527324435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0472386,0.0325,0.0797386,,
801,1/25/2023,66531,5,,1.077567167,,,,,,,,,,,,,,,,,,,,46827,44980.0,,,,,2/23/2023,,5.211111111,5.136208,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.673951454,,,,,,10:13.3,11:33.8,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46827,44980.0,,,,,2/23/2023,,5.211111111,,2.529063059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473629,0.045,0.0923629,,
802,1/25/2023,66534,5,99.813,0.6565395,0.087967207,0.111267685,0.087967207,0.087702604,525.547567,404.286069,637.290846,404.286069,0.17123425,0.000712086,0.0,667.069707,0.078375393,0.000252063,100.0,525.547567,525.547567,0.17123425,0.000712086,46830,44980.0,46830.0,667.069707,525.547567,,2/23/2023,3/18/2028,5.219444444,5.144421,,419.317195,409.971351,406.884145,405.345518,404.426763,,,,,408.084926,0.498610406,0.55244704,99.813,0,0.08947032,0.088535735,0.088227015,0.088073152,0.087981276,,517.371496,0.080555556,5.219444444,2.698377929,,,3.8e-09,,,10:13.5,11:34.7,svcMDMUI,3.034340499,,,0.077419024,0.111267685,0.077419024,0.087702604,420.06574,298.804241,0.171677229,0.000715775,,667.069707,0.078375393,0.000252063,637.290846,100.0,420.06574,420.06574,0.171677229,0.000715775,298.804241,46830,44980.0,46830.0,667.069707,420.06574,,2/23/2023,3/18/2028,5.219444444,5.219444444,2.54509868,412.692356,99.813,412.692356,371.733655,442.792089,482.860349,504.211336,516.190508,394.480207,435.454112,419.472488,416.517048,413.07116,442.045435,402.829575,343.378488,317.150976,300.534573,0.091743144,0.087821558,0.081876449,0.079253698,0.077592057,0.071919905,-0.000215849,-0.010044427,-0.038045885,-0.073103882,-0.029905532,0.420804227,0.078678047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078523802,4.164505069,0.95990807,1.842529608,2.64995445,3.390784815,4.070439319,4.22544442,0.959150568,1.839068251,2.655935093,3.41697911,4.126391823,0.24421517,0.047652871,0.048618109,0.095191471,0.244232507,0.04736086,0.048326096,0.09489946,0.171489757,3.044444444,0,0.0475386,0.04,0.0875386,0.166490561,0.170778712
803,1/25/2023,66535,5,,0.415277778,,,,,,,,,,,,,,,,,,,,46836,44980.0,,,,,2/23/2023,,5.236111111,5.160848,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.708369673,,,,,,10:13.6,11:34.1,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46836,44980.0,,,,,2/23/2023,,5.236111111,,2.626248767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0075,0.05,0.0575,,
804,1/25/2023,66536,5,,0.822839417,,,,,,,,,,,,,,,,,,,,46838,44980.0,,,,,2/23/2023,,5.241666667,5.166324,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.701603009,,,,,,10:13.7,11:36.3,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46838,44980.0,,,,,2/23/2023,,5.241666667,,2.553187167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0472643,0.0425,0.0897643,,
805,1/25/2023,66537,5,,0.306944444,,,,,,,,,,,,,,,,,,,,46829,44980.0,,,,,2/23/2023,,5.216666667,5.141683,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.698279937,,,,,,10:13.8,11:34.4,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46829,44980.0,,,,,2/23/2023,,5.216666667,,2.606101162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.005,0.0375,0.0425,,
806,1/25/2023,66538,5,,0.523611111,,,,,,,,,,,,,,,,,,,,47194,45017.0,,,,,4/1/2023,,6.230555556,6.140999,,,,,,,,,,,,,,,0,,,,,,,,0.183333333,,3.205351109,,,,,,10:14.0,11:34.6,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,47194,45017.0,,,,,4/1/2023,,6.230555556,,3.135613426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.230555556,0,0.005,0.0675,0.0725,,
807,1/25/2023,66539,5,,0.8627895,,,,,,,,,,,,,,,,,,,,47195,44980.0,,,,,2/23/2023,,6.233333333,6.143737,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,3.205430794,,,,,,10:14.0,11:35.0,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,47195,44980.0,,,,,2/23/2023,,6.233333333,,3.087098119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0475386,0.0675,0.1150386,,
808,1/25/2023,66541,5,,1.130864556,,,,,,,,,,,,,,,,,,,,47196,47196.0,,,,,3/19/2029,,6.236111111,6.146475,,,,,,,,,,,,,,,0,,,,,,,,6.236111111,,3.197463556,,,,,,10:14.1,11:34.9,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,47196,47196.0,,,,,3/19/2029,,6.236111111,,3.084347251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.236111111,0,0.0472386,0.0725,0.1197386,,
809,1/25/2023,66543,5,100.25,1.164985917,0.081575575,0.050701723,0.050701723,0.082029227,457.403702,343.412748,34.674231,34.674231,0.106168151,0.000372832,1.0,61.410092,0.07954726,0.000259657,100.0,61.410092,457.403702,0.07954726,0.000259657,46660,44980.0,44980.0,61.410092,61.410092,,2/23/2023,2/23/2023,4.747222222,4.678986,,323.935399,336.357651,340.482016,342.538718,343.412748,,,,,53.665352,0.081491676,6.56e-05,100.25,0,0.07962784,0.080870065,0.081282502,0.081488172,0.081575575,,449.435863,0.080555556,0.080555556,2.428306503,,,3.8e-09,,,10:14.3,11:35.3,svcMDMUI,0.081491676,,,0.071853517,0.050701723,0.050701723,0.082029227,360.183123,246.192169,0.106421641,0.000374615,,61.410092,0.07954726,0.000259657,34.674231,100.0,61.410092,360.183123,0.07954726,0.000259657,34.674231,46660,44980.0,44980.0,61.410092,61.410092,,2/23/2023,2/23/2023,4.747222222,0.080555556,2.269690202,54.309144,100.25,352.887617,273.322293,366.425337,413.860941,438.911984,449.435863,297.14669,361.840692,353.2242,353.877576,352.887617,347.736159,331.986118,279.749413,257.028982,246.192169,0.082007916,0.080432912,0.075209241,0.072937198,0.071853517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081491676,3.908833066,0.964167841,1.85458532,2.673576325,3.429103853,3.908833066,3.953063378,0.963279224,1.850556525,2.678599012,3.454097121,3.953063378,0.245598358,0.024816619,0.025487943,0.072050919,0.245620996,0.024439426,0.025110749,0.071673726,0.106334008,3.044444444,0,0.0472343,0.035,0.0822343,0.111941095,0.111924032
810,1/25/2023,66544,5,,0.685339417,,,,,,,,,,,,,,,,,,,,46837,44980.0,,,,,2/23/2023,,5.238888889,5.163586,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.700276475,,,,,,10:14.5,11:36.8,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46837,44980.0,,,,,2/23/2023,,5.238888889,,2.516769612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0472643,0.0275,0.0747643,,
811,1/25/2023,66545,5,,1.019233833,,,,,,,,,,,,,,,,,,,,46645,44980.0,,,,,2/23/2023,,4.705555556,4.637919,,,,,,,,,,,,,,,0,,,,,,,,0.080555556,,2.421209357,,,,,,10:14.5,11:36.8,svcMDMUI,,,,,,,,,,,,,,,,,,,,,,,46645,44980.0,,,,,2/23/2023,,4.705555556,,2.274603689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044444444,0,0.0473629,0.04,0.0873629,,
